Language	Source	Date	Text
Latvian	ntz.lv	2010/02/07	Tādējādi, kā skaidroja novada domes priekšsēdētāja vietnieks Ēriks Lukmans, ir skaidrs, ka pamatskola nespēj pastāvēt jau šajā mācību gadā. 18. jūnijā arī saņemts Sēmes pamatskolas direktores pienākumu izpildītājas Natālijas Liepiņas iesniegums, kurā lūgts saglabāt izglītības iestādi Sēmes un Zentenes pagasta pārvaldē un reorganizēt pamatskolu par sākumskolu.
Latvian	rekurzeme.lv	2011/08/27	Lielāko rallija daļu duelī priekšā atradās pašreizējais Latvijas čempions Andis Neikšāns, taču viņa pārsvars pār Vorobjovu labākajā gadījumā bija tikai nepilnas trīs sekundes.
Latvian	bauskasdzive.lv	2011/04/29	«Attīstības programma – tas ir liels un vispārējs dokuments. Taču teritorijas plānojums pavisam konkrēti norāda, kurā vietā novadā ko drīkstēs būvēt, kuras ir saudzējamās teritorijas, kādi noteikumi, liegumi kur jāievēro. Ir svarīgi, lai šī plāna izstrādē aktīvi iesaistītos pagastu pārvalžu speciālisti, jo viņi vislabāk pārzina reālo situāciju,» tā D. Nikolājeva.
Latvian	ntz.lv	2010/11/08	Otrs pieturas punkts - teikām un nostāstiem apvītais Abavas Velnakmens un pati Velna ala, kuru nezinātājam atrast šodien būtu pagrūti. No Kalnmuižas puses braucot, ceļa labajā pusē redzama norāde ar kultūrvēsturiskā apskates objekta nosaukumu, bet ceļa otrajā pusē pie iebrauktuves palicis vien vandaļu cietis, kalts stabs. Tas pats sakāms arī par turpat netālu līdzās esošo koka stabu, pie kura reiz bija piestiprināta norāde ar aplūkojamā tūrisma objekta aprakstu. Reiz bija... Gluži kā pasakā teikts, jo šodien nekā no tā visa vairs nav. Patiesībā arī pats objekts nemaz tik labi neizskatās - zāle ap Velnakmeni šogad vēl nav pļauta, bet krūmu atvases tiecas pret debesīm ar divkāršu spēku. Nospriedām, ka tikai zinātājs var nokļūt līdz pašai Velna alai , jo bez tūristiem pieejamās informācijas grūti nojaust, kur Abava īsti līkumo. Līdz alai tomēr nokļuvām, bet tālāk gan ne, jo pāri takai vīdēja vēja gāzts koks. Atgriežoties pie akmens, pārņēma savādas sajūtas un neizpratne, kālab tā? Ja taču esi īpašumu iegādājies, rūpējies par to! Ja nevari, pārdod, iznomā vai vērsies pēc palīdzīgas rokas, piemēram, pašvaldībā.
Latvian	rv.lv	2008/04/05	Kolektīvs saista, saliedē dažādu raksturu cilvēkus. Visi viņi dejo ar prieku, baudu un lielu atdevi.
Latvian	ziemellatvija.lv	2008/03/30	Zīmēšana patīk kopš bērnības
Latvian	db.lv	2010/06/03	Db.lv jau vēstīja, ka šā gada 20. aprīlī Meksikas līcī eksplodēja BP piederoša naftas ieguves platforma. Negadījumā gāja bojā 11 cilvēki, kas atradās uz platformas, un kopš tās eksplozijas dienas ūdenī nonāk liels daudzums naftas.
Latvian	diena.lv	2007/10/26	Kristaps nāk
Latvian	ntz.lv	2010/06/16	Tātad, cienījamā lasītāja, Jūs nevarat doties priekšlaicīgā pensijā, jo jums darba stāžs ir tikai 10 nevis 30 gadi. Bet, iespējams, Jūs varat saņemt invaliditātes pensiju, tāpēc vērsieties pie sava ģimenes ārsta.
Latvian	rv.lv	2010/04/13	“Šim aparātam ir plašākas iespējas nekā tam, ko mēs pagājušajā gadā nopirkām. Ar nupat atsūtīto ultrasonogrāfu slimniekiem varam precīzāk noteikt diagnozi,” saka Viļānu slimnīcas rīkotājdirektors Juris Vidiņš.
Latvian	la.lv	2011/03/26	"Lietuvas Poļu savienība izteikusi bažas par paredzamo lietuviešu valodas eksāmenu prasību vienādošanu. Polijas Ārlietu ministrija izplatījusi oficiālu paziņojumu, kurā izteikta neapmierinātība ar Lietuvas izglītības likuma grozījumiem, paužot ""vilšanos un bažas"", ka parlaments nav ņēmis vērā petīciju ar 60 000 parakstu, kurā aizstāvēta poļu izglītība Lietuvā."
Latvian	rekurzeme.lv	2011/11/14	8. Varbūt vēlies pats kaut ko piebilst savā, vai grupas vārdā, kamēr gaidām uzstāšanos Kurzemē?
Latvian	dzirkstele.lv	2010/05/01	"""Objektīvā realitāte bija tāda, ka Latvijai vajadzēja aizņemties naudu. Un, manuprāt, problēma nav tā, ka mums ir šis aizdevums. Bet problēma ir, kā mēs ar to rīkojamies,"" uzskata Latvijas Tirdzniecības un rūpniecības kameras valdes loceklis Daniels Pavļuts. Viņš min, ka ne sabiedrība, ne valdība neizmanto krīzes sniegtās iespējas, tai nav prasmju savest kārtībā pat valsts budžetu, un samazinājums tiek veikts neprasmīgi - mehāniski."
Latvian	rekurzeme.lv	2008/08/26	Iedzīvotāju skaits 2008.gada pirmajos sešos mēnešos pieaudzis tikai Jūrmalā - par 161 cilvēku, un trijos valsts centrālajos rajonos: Rīgas rajonā - par 2765, Jelgavas rajonā - par 150, un Ogres rajonā - par 139 cilvēkiem. Iedzīvotāju skaita pieaugums attiecīgajās vietās noticis tikai valsts iekšējās migrācijas ietekmē, jo negatīvs dabiskais pieaugums novērots gandrīz visās valsts administratīvajās teritorijās, izņemot Jelgavas, Rīgas un Ventspils rajonus, kur bija neliels iedzīvotāju dabiskais pieaugums - attiecīgi par 11, 171 un 13 cilvēkiem.
Latvian	db.lv	2010/11/05	Par «TOP eksportētāju» atzīta SIA Bio-Venta, kas kāpinājusi eksportu vairāk nekā trīs reizes. Starp konsolidēto pārskatu iesniedzējiem balva piešķirta SIA Rīgas tirdzniecības osta, kuras konsolidētais apgrozījums pērn sasniedza 82,23 milj. Ls, kas ir par 28% vairāk nekā gadu iepriekš.
Latvian	la.lv	2011/08/11	Parastu priedes apdares dēļu cena ir no 4,5 Ls/m2, cēlkoka, biezāki un smalkāk apdarināti izmaksās dārgāk. Koka paneļu dabiskumu nevajag slēpt un apdarei labāk izmantot tādus dekoratīvos koka aizsarglīdzekļus kā, piemēram, lineļļa, vasks, vieglas beices vai lazējošas krāsas.
Latvian	bdaugava.lv	2010/01/02	BD jautāja Latvijas Autoceļu direkcijas Tehniskās pārvaldes direktoram Valdim Laukšteinam, kādi darbi tālāk plānoti Maskavas vecā ceļa atjaunošanā un vai tie sasniegs Jēkabpili? Viņš skaidroja, ka aiz Kokneses jaunbūvējamais ceļš iziet uz A6 šosejas un nākamgad jau būs iespēja no Rīgas līdz Koknesei aizbraukt, neiebraucot Ogrē, Lielvārdē un Skrīveros. Tas saīsinās ceļu un atslogos A6 maģistrāli Rīga — Daugavpils. — Vai šis ceļš būs arī tālāk līdz Pļaviņām un Jēkabpilij? Diezin vai nākamo 20 gadu laikā, jo tagad gadus trīs būs totāla krīze, bet pēc tam daudz kas būs salūzis un nolietojies un nāksies remontēt to. Taču jāsaka, ka satiksme uz Daugavpils šosejas aiz Kokneses arī vairs nav tik intensīva, — skaidroja V. Laukšteins.
Latvian	nra.lv	2011/10/19	Labklājības ministrijas (LM) Komunikācijas nodaļas vadītāja Marika Kupče aģentūrai BNS iepriekš pavēstīja, ka šogad joprojām ir liels ilgstošo bezdarbnieku skaits, kā arī tautsaimniecībā nav pietiekami daudz darbavietu, lai lielākā daļa reģistrēto bezdarbnieku varētu iekļauties darba tirgū, tādēļ LM uzskata, ka arī nākamajā gadā bezdarbniekiem ir jāturpina sniegt atbalstu nodarbinātības pasākumu veidā, pretējā gadījumā palielināsies ekonomiski neaktīvo un ilgstošo bezdarbnieku skaits, kā dēļ pieaugs arī sociālā spriedze un emigrācija.
Latvian	ziemellatvija.lv	2007/12/29	Noteikti arī kritēriji komandu sporta veidiem: Latvijas čempionātu 1.- 3.vietas ieguvēju komandām vai Latvijas čempionātam pielīdzinātās sacensībās, Latvijas jaunatnes meistarsacīkšu 1. - 3. vietas ieguvēju komandu olimpiskajos sporta veidos, Latvijas jaunatnes meistarsacīkšu 1. vietas ieguvēju komandām neolimpiskajos sporta veidos.
Latvian	bauskasdzive.lv	2011/03/25	Krājaizdevu sabiedrības biedre rundāliete Inese Skujiņa ir izmantojusi iespēju aizņemties nelielas summas. «Tas ir vienkāršāk un ērtāk nekā bankā, mazāk formalitāšu, izdevīgi procenti. Esmu aizņēmusies mēbeļu iegādei, kādam citam ikdienišķam pirkumam, kuram citādāk sakrāt nevaru, jo esmu vienīgā pelnītāja ģimenē.»
Latvian	diena.lv	2012/01/04	(Rakstā ir 811 simboli...)
Latvian	diena.lv	2011/11/30	"""Varu minēt, ka likums prasīja, lai tā sauktā pirmā līmeņa (Tier 1) kapitāla pietiekamības prasība (pret bankas riska svērtajiem aktīviem) būtu 4%, bet daudzas Eiropas bankas pēdējos trīs gados zaudēja aptuveni 7% savu riska svērto aktīvu,"" teica Cērps."
Latvian	bauskasdzive.lv	2008/08/04	Viņš gatavo mīksto sieru «Eleja», kas gatavots no termiski neapstrādāta govs piena, ko viņš savāc agri no rīta no pāris zemnieku saimniecībām. Lai siers būtu garšīgs, ir vajadzīgs labs, silts govs piens, kuram pievieno enzīmus, nogaida, kad virsu nostājas sūkalas, tās nolej un tad šo piena masu sapilda formās un liek nogatavināties.
Latvian	ziemellatvija.lv	2008/06/02	"Vēl gada balvai kategorijā ""Labākā šlāgera vai kantri dziesma"" ir nominēta bijusī dziedātāja no Valkas rajona Liene Šomase kopā ar Jāni Moiseju par skaņdarbu ""Neskaties pulkstenī"" un kategorijā ""Labākais šlāgeru vai kantri mūzikas albums"" par disku ""Pasaule ir skaista"", arī kopā ar J. Moiseju."
Latvian	dzirkstele.lv	2009/04/10	Iveta savukārt saka - viņai ir milzīgs prieks par jaunākā dēla apņēmību un sportisko spītību.
Latvian	bdaugava.lv	2011/08/05	Prāta spēles veterānu vidū ir ļoti iecienītas, tādēļ šahā piedalījās gandrīz 100 šīs spēles cienītāju. Visvairāk dalībnieku bija grupā, kuriem ir 70 un vairāk gadu. Viņu vārdiem sakot, pēc 70 tik šahu spēlēt, jo bērni pieauguši un arī mazbērniem stingri pamati ielikti. Deviņpadsmit komandas daudzu stundu garumā krāja punktus un tiecās pēc uzvaras. Vislielāko punktu bagāžu savāca daugavpilieši, pelnīti iegūstot 1. vietu. Ar divu punktu starpību viņiem sekoja Rīgas senioru sporta kluba šahisti, bet 3. vietu ieguva Liepājas senioru sporta kluba komanda.
Latvian	bdaugava.lv	2010/04/20	V. Stiebriņa apstiprināja, ka Krustpils pagasta padome iedevusi trīs «simtlatniekus» palīgā, kas balsinājuši griestus, kabineti remontēti saviem spēkiem. Meklētas visas iespējas, kā varētu tikt galā lētāk. Pabeigta laboratorija. Tajā ieguldīti 2 tūkstoši latu, taču vēl nepieciešams grīdas un sienu remonts, tāpat armatūras nomaiņa. 21. aprīlī tiks pabeigts fizikas kabinets. Būs jauni soli, galdi, taču vecie skapji paliek tie paši. Jāatjauno sienas, jo tās veidotas no maziem dēlīšiem, taču sanitārā inspekcija tādām neatļauj būt, un tās jāņem nost. Sienas segums jāatjauno. Arī gaismas ķermeņi, tāpat kā visā skolā, ir tādā stāvoklī, ka var uzkrist bērniem uz galvas, taču skola saviem spēkiem visu nevar izdarīt.
Latvian	bauskasdzive.lv	2009/03/29	Skolēnu pasakas nenoguls iestāžu arhīvos. «Junior Achievement Latvia» darbiniekiem ir ļoti dažādi piedāvājumi, no kuriem lielākā daļa tiks realizēti. Pasakas gan rakstveidā, gan audio formātā solās publicēt interneta portāla www.pasakas.net veidotāji. Iespējams, kāda izdevniecība bērnu stāstus publicēs grāmatā vai kompaktdiskā.
Latvian	ziemellatvija.lv	2008/11/27	"Ceļa zīmi otrdien apskatīja Valkas rajona Policijas pārvaldes Kārtības policijas biroja 3. nodaļas priekšnieks Vadims Žīgurs. ""Nekā ļoti neizprotama tur nav, taču autovadītājiem jāpiedomā ir. Tas, kā zīme ""Dodiet ceļu"" uzstādīta šobrīd, ir neizdarība. To vajadzēja uzstādīt augstāk vai zemāk, lai šo ceļa zīmi no otras puses neaizsegtu cita - ""Apstāties aizliegts"","" iesaka V. Žīgurs."
Latvian	db.lv	2011/12/01	3.oktobrī starp akcionāriem un iesaistītajām pusēm noslēgtā vienošanās joprojām ir spēkā, un, ja BAS ir gatavs turpināt finansēt kompāniju, viņiem ir visas tiesības piedalīties airBaltic pamatkapitāla palielināšanā, tādējādi atgūstot daļēju līdzdalību, skaidro A.Matīss.
Latvian	zz.lv	2008/11/03	Turklāt A.Rāviņš skaidro, dome ar reklāmu publicēšanu rūpējas par maznodrošinātajiem pilsētniekiem. «Ziņas» izpētīja, ka lielāko daļu reklāmu laukumu aizņem būvmateriālu, jumta segumu izplatītāju, māju tirgotāju un skaistumkopšanas salonu informācija, kuru mērķauditorija diezin vai ir ne tā pārtikušākā pilsētnieku daļa. Pilsētas galva nav arī konkrēti uzskaitījis, kā šāda reklāma uzlabo maznodrošināto stāvokli Jelgavā.
Latvian	ziemellatvija.lv	2008/11/06	Glābēji, kā iespējamo ugunsnelaimes iemeslu, min īssavienojumu elektroinstalācijā, jo tieši sadales skapja rajonā pamanītas pirmās liesmas. Īpašumu saimnieki nav bijuši apdrošinājuši.
Latvian	db.lv	2011/12/27	Runājot par to, ka Latvija 2014. gadā ir nolēmusi pievienoties eiro, Piebalgs sacījis: «Kā cilvēks, kas ļoti daudz ceļo, es augstu novērtēju divas priekšrocības. Pirmā – ka es varu brīvi šķērsot valstu robežas un otrā – ka varu norēķināties ar eiro.»
Latvian	diena.lv	2011/11/24	Kokars apbalvots ar Latvijas Republikas augstāko apbalvojumu - Triju Zvaigžņu ordeni.
Latvian	bauskasdzive.lv	2009/05/10	Projekta gaitā notiks dalībskolu pedagogu viesošanās citam pie cita, lai dalītos pieredzē par mācību norisi un metodēm. Jau novembrī «Dartija» uzņems 15 kolēģu no Polijas, Ungārijas un Itālijas. Noslēguma vizīte plānota Itālijas pilsētā Boloņjano.
Latvian	ntz.lv	2010/03/03	17.45 Tukumā, Spartaka ielā, aizturēts kāds 1962. gadā dzimis vīrietis, kurš reibumā gulēja sabiedriskā vietā; izrakstīts administratīvā pārkāpuma protokols.
Latvian	dzirkstele.lv	2007/11/14	"""Tiesneši aizgāja apspriesties, un šī pārtraukuma laikā vīrietis atkal izģērbās,"" paziņoja Dīsburgas pilsētas tiesas pārstāve. ""Šķiet, ka viņš to uztver kā mākslu un uzskata sevi par dzīvu mākslas darbu."""
Latvian	zz.lv	2011/03/22	"Lūgts komentēt, vai ""Latvenergo"" peļņas atstāšana uzņēmuma rīcībā ļautu nepalielināt tarifus, Bariss uzsvēra, ka tarifu veidošanos nosaka objektīvi apstākļi - likumdošana un metodika. Līdz ar to nevar teikt, ka energokompānijas peļņas ieskaitīšana valsts budžetā tieši ietekmē tarifus. Tomēr viņš piekrita, ka, ieguldot ""Latvenergo"" peļņu uzņēmuma attīstībā, izdotos sekmīgāk sakārtot energotīklus, kas nozīmētu mazākus tarifus nākotnē."
Latvian	rv.lv	2009/06/13	Kaut arī “Saskaņas centra” saraksts nav tikai ar pluszīmi vērtējams, balsojot par to, cilvēki protestēja pret to pelēcību, nemākulību, savtību, kāda līdz šim valdījusi Rēzeknes domē. Vai saskaņieši spēs attaisnot vēlētāju uzticību, uz viņiem liktās cerības? Vai neizšķiedīs laiku un spēku tirgojoties, kuram kāds amats domē pienākas? Vai pratīs bez ambīcijām sev palīgā ņemt aktīvos uzņēmējus, kultūras dzīves virzītājus, administratorus, kādu netrūka sociāldemokrātu, zaļo zemnieku un vēl dažos sarakstos. Ieslēgties tikai savas partijas korporatīvajā čaulā — tas ir ceļš uz neveiksmi un, galu galā, uz sakāvi nākamajās vēlēšanās.
Latvian	dzirkstele.lv	2007/09/25	"""Vasarā gulbenieši silto ūdeni centralizēti saņēma, pateicoties SIA ""Konto"" katlumājai. Tā kā Nākotnes ielas katlumāja nav darbināta, ir jāredz, kāds ir tās tehniskas stāvoklis. Katli ir kārtībā, trases - tāpat. Taču ir sīkumi, kas jāpielabo, jānomaina līdz lielajai apkures sezonai,"" saka Z.Vībāns."
Latvian	dzirkstele.lv	2007/10/08	"""Sapratu, ka to nedrīkst darīt. Viņš savā ziņā ir tāds kā simbols,"" teica N.Stepanovs."
Latvian	db.lv	2011/11/02	Ir arī tādi ikdienišķi jautājumi, ar kuriem ikdienā saskaras maksātnespējas administratori, taču bieži izrādās, ka jaunais likums neparedz konkrētas darbības, bet tiesas, administratori un paši maksātnespējas procesa subjekti tos saprot, kā nu katram ērtāk. Viens no tiem ir informācijas apmaiņa un tās pierādīšana. Maksātnespējas likumā noteikts, ka administrators kreditoram informāciju – piemēram, par mantas pārdošanas plānu, - sniedz elektroniski, nosūtot to uz e-pastu, ko kreditors norādījis savā prasījumā. Neapšaubāmi mūsdienu apstākļos tas ir ērtāk, kā arī neveidojas lieki izdevumi.
Latvian	dzirkstele.lv	2008/08/29	* uzzināt, kādi augi aug atšķirīgās dabas zonās, kādi dzīvnieki tur mitinās;
Latvian	bauskasdzive.lv	2009/01/06	Iegūtos datus apkopos un iesniegs Ministru kabinetam, Saeimai, Veselības ministrijai – visiem veselības aprūpes politikas veidotājiem –, lai sekmētu tādu lēmumu pieņemšanu, kas nepasliktina iedzīvotāju veselības aprūpi.
Latvian	zz.lv	2010/02/25	«Kompānija paredzējusi modeļa tirdzniecības uzsākšanu visā pasaulē 2010.gadā. Sākotnējais plāns netiek mainīts,» uzsvēra «Honda» preses pārstāve Megumi Tanaka.
Latvian	bdaugava.lv	2011/10/20	— Mums vajadzētu vēl svarbumbas. Jēkabpils Sporta centrs palīdzēja ar speciālo siksnu un apavu iegādi. Siksnas, protams, vēdera plēves fiksēšanai, savukārt kurpēm ir tāda liela, plata zole, kas, ceļot smagumu, palīdz justies stabilam. Kurpju pāris atkarībā no tirgotāja apetītes maksā no 29 līdz pat 40 latiem. Pēc Maiami pasaules čempionāta komandas vajadzībām iegādājos četrus tādus pārus, kas labi kalpo trīs gadus, — stāsta Ņ. Sekretovs.
Latvian	dzirkstele.lv	2010/10/06	«Gļotādai piemīt ļoti labas uzsūkšanas spējas,» teic Ā.Svolaks, taču par rīkles skalošanu viņš ir skeptisks. «Nav ko burbuļot. Tik un tā skalojamais netiek tālāk par pirmajiem mandeļu lokiem. Tad jau labāk dzert tējas - tās nokļūst tālāk.»
Latvian	db.lv	2011/09/12	Oficiāli nav zināms, kurš no akcionāriem veicis pamatkapitāla apmaksu. Uzņēmumu reģistra (UR) galvenā valsts notārs Ringolds Balodis nenoliedza DB rīcībā esošo informāciju, ka airBaltic valdes loceklis un airBaltic privātā akcionāra Baltijas aviācijas sistēmas (BAS) līdzīpašnieks Bertolts Fliks iesniedzis UR pieteikumu saistībā ar pamatkapitāla izmaiņām. «Tas ir jautājums uzņēmuma akcionāriem un valdei, nevis Uzņēmumu reģistra darbiniekiem,» tā uz jautājumu, par kādām pamatkapitāla izmaiņām ir runa pieteikumā, atbildēja R. Balodis. DB centieni sazināties ar B. Fliku bija neveiksmīgi.
Latvian	rekurzeme.lv	2011/11/21	Ik pa laikam uz skatuves priecēs dažādi muzikāli priekšnesumi no Liepājas Sarkanā kora, Draudžu apvienotā ansambļa, Zvanu kora, bērnu ansambļi un vēl citi.
Latvian	la.lv	2011/10/13	"Pavisam iznākušas 12 grāmatas par meitenēm, kurām doti mīļvārdiņi ""Salmenīte un Čībiņa""; latviešu tulkojumā apvienotas divas pirmās, kas iepazīstina ar visiem galvenajiem grāmatas varoņiem. Pirmajā grāmatā meitenes aizbēg no mājām, protestējot pret vecāku dzīvesveidu, bet otrajā – ģimenē gaidāms pieaugums. Meitenēm notiekošais nepatīk, tādēļ viņas nolemj no brāļa atbrīvoties, taču galu galā viņām brālis iepatīkas."
Latvian	la.lv	2011/11/30	2 nelieli kartupeļi,
Latvian	zz.lv	2008/05/13	Vidusskolēnu pētniecisko darbu konkurss tiek rīkots, lai veicinātu zināšanas to izstrādē un iepazīstinātu viņus ar augstskolas vidi, kā arī lai papildinātu pedagogu iemaņas akadēmiskiem standartiem atbilstošu pētniecisko darbu vadīšanā.
Latvian	zz.lv	2007/07/18	Darbus paredzēts sākt augusta beigās pēc būvdarbu atļaujas saņemšanas, savukārt ēkas nodošana ekspluatācijā plānota 2009.gada 1.augustā. Projektu finansē no valsts un pašvaldības līdzekļiem, un plānotās izmaksas ir ap 5 miljoniem latu.
Latvian	ziemellatvija.lv	2011/07/11	To izgatavošanas laiks- 1850.- 1860-tie gadi. Nozagtas arī divas koka svētbildes, kuru tapšanas laiks- 1860.- 1870-tie gadi un apaļas formas altāra fragmenti, izgatavoti divās daļās. Zaudējumu apmērs vēl tiek precizēts.
Latvian	dzirkstele.lv	2007/07/12	"""Labi dzīvot ir labi, bet dzīvot labāk ir vēl labāk"" - laikam daudzi šos vārdus ir dzirdējuši un zina. Tie skanējuši savulaik populārā komēdijā - spēlfilmā ""Šurika piedzīvojumi"". Kristietim vajadzētu domāt tā: ""Labi dzīvot ir labi, bet labāk ir - dzīvot!"", tas ir: dzīve kā Dieva dāvana ir daudz lielāka vērtība nekā dzīves kvalitāte. Kamēr mēs dzīvojam, mums ir laiks, lai līdzīgi Zahejam mēs censtos iepazīt Jēzu un atklāt, kas Viņš ir... Šis laiks - adventes laiks - ir iespēja, ka arī mūsu mājās ienāks gan atgriešanās, gan pestīšana..."
Latvian	db.lv	2011/05/16	Swedbank vecākais ekonomists Dainis Stikuts norāda, ka martā preču un pakalpojumu tirdzniecības deficītu palielināja pasaules cenu kāpums, kas būtiski sadārdzināja preču importu. Tajā pašā laikā pakalpojumu tirdzniecības pārpalikums palielinājās – pakalpojumu eksports latu izteiksmē pieauga vairāk par pakalpojumu importu. Preču un pakalpojumu eksports pirmajā ceturksnī palielinājās par 29,4%, bet imports par 30,6%
Latvian	bdaugava.lv	2011/06/11	«Edo Consult» projektu vadītāja Ieva Leimane iepazīstināja ar esošās situācijas vērtējumu, kas balstās uz iepriekšējā foruma rezultātiem, domes mājas lapā veiktās aptaujas, uzņēmēju un speciālistu aptaujas rezultātiem un statistikas datiem.
Latvian	diena.lv	2011/12/09	Lietuva plāno uzbūvēt jauno AES valsts ziemeļaustrumu pilsētā Visaginā, kur atrodas arī apturētā Ignalinas AES. Paredzēts, ka projektā iesaistīsies arī Latvija un Igaunija, kā arī bija plānota Polijas līdzdalība. Sagatavošanās darbus jaunās AES būvei ir iecerēts sākt nākamgad, bet būvniecību ‒ 2014.gadā. Plānots, ka jaunā AES sāktu darboties 2020.gadā.
Latvian	dzirkstele.lv	2009/06/14	"Izvēlei ir labā un sliktā puse. 54 gadu vecumā R.Ezera pēc brīvas gribas nolēma izšķirties no mana tēva pēc kopā nodzīvotiem 30 gadiem. Tas bija principa jautājums, jo tēvs grasījās doties strādāt uz Rīgu. R.Ezera pateica: ""Ja tu domā doties uz Rīgu un uz šejieni atbraukt tikai pa sestdienām un svētdienām, tad mēs šķiramies!"" Tēvs piekrita šķirties. Mantas, ko dalīt nebija. Māja Ķegumā palika mammai, tēvam - Rīgas dzīvoklis. Līdz mūža galam viņi tā arī nodzīvoja šķirti un vieni. Mamma ieguva garīgo brīvību, jo tēvs viņu nekaitināja ar saviem piezemētajiem spriedumiem. Mamma kā personība viņu bija pāraugusi. Par to ir stāstīts viņas grāmatā ""Varmācība un nodevība""."
Latvian	diena.lv	2011/08/20	Otrs priekšlikums savukārt paredz mainīt reklāmas izvietošanas nosacījumus, paredzot, ka sabiedriskajā televīzijā reklāmas izvietošana ir aizliegta. Tomēr tādā gadījumā jārod iespēja piešķirt papildu līdzekļus LTV budžetā. Darba grupa norāda, ka, aizliedzot reklāmas izvietošanu sabiedriskajā televīzijā un nepiešķirot tai papildu finansējumu, LTV var draudēt maksātnespēja.
Latvian	diena.lv	2011/07/26	"Vizītes ietvaros tika prezentēta DEAC datu centru infrastruktūra, principiāli jaunu IT pakalpojumu ieviešana uz mākoņskaitļosanas (cloud computing) risinājumu bāzes un attīstības plāni, kas saistīti ar jaunu datu centru būvniecību nākamajos piecos gados. Īpaši akcentēta tika straujā uzņēmuma attīstība, kas ievērojami paplašina DEAC iespējas pasaules mērogā. DEAC pozicionēja Latviju kā ""datu centru zemi"", iepazīstinot ar DEAC infrastruktūru, uzsverot DEAC datu centru ģeogrāfiskās atrašanās vietas priekšrocības, kā arī neierobežotās infrastruktūras iespējas."
Latvian	la.lv	2011/02/16	"Starp paneļiem, kas kustas, jābūt materiālam, kuru var saspiest vai izspiest, piemēram, poliuretāna masa. Diemžēl šobrīd ir tā, ka aizlāpīšanai bieži tiek izmantots betons, kas stiepšanās rezultātā sāk plaisāt. Materiālam jābūt elastīgam, nevis plastiskam, jo, saliecot elastīgo, tas ""atnāks atpakaļ"" savā sākuma stadijā, bet plastisks pielāgosies jaunajai formai un deformēsies, turklāt laika apstākļu pārmaiņu dēļ plastiskais sabojāsies, bet elastīgais izturēs. Tāpēc pie mums Latvijā, kur ir mainīgs klimats, starp šuvēm jābūt tieši šādam materiālam."
Latvian	ntz.lv	2008/02/17	- Iznīkstam. Lauki aizauguši. Tie, kas zaļo, pieder dāņiem, vāciešiem. Drīz izaugs jauna paaudze. Gudra, darbīga. Tāda, kas Krievijā revolūciju uztaisīja. To nevajag, bet kārtību gan ieviest! Latvieši izķepurosies.
Latvian	zz.lv	2007/07/18	«Postošā kaite konstatēta gandrīz visos dārzos, kur inficēti no viena, diviem līdz pat vairākiem desmitiem koku,» «Ziņām» saka Valsts augu aizsardzības dienesta (VAAD) Zemgales reģionālās nodaļas vadītāja Gunita Šķupele.
Latvian	nra.lv	2011/12/30	Jūras ērgļu skaits Latvijā pēdējo simts gadu laikā ir piedzīvojis lielas pārmaiņas. Vēl pagājušā gadsimta sešdesmitajos gados jūras ērglis kā ligzdotājs pie mums bija izzudis, bet kopš septiņdesmito gadu sākuma, kad atkal atrasta apdzīvota ligzda, to skaits, pateicoties stingrajiem aizsardzības pasākumiem, ir audzis.
Latvian	ntz.lv	2011/07/09	21.30 Tukumā, Telegrāfa ielā, nozagts velosipēds «Free Agent Imperial» 100 latu vērtībā.
Latvian	diena.lv	2011/11/08	Palladium pirmajā stāvā uzstādītajos Samsung augstas kvalitātes LED televizoros jau var sekot līdzi informācijai par tuvākajiem koncertzālē gaidāmajiem pasākumiem. Arī turpmāk Palladium apmeklētāji būs vieni no pirmajiem, kuri varēs novērtēt jauno tehnoloģiju sniegtās priekšrocības, portālam Diena.lv pavēstīja koncertzāles pārstāvji.
Latvian	diena.lv	2011/06/22	"Lielākā daļa ""Maxima X"" veikalu 23.jūnijā būs atvērti no pulksten 8 līdz 22, izņemot veikalus Iecavā, Rīgas ielā 27, un Rīgā, Spīķeru ielā 8, kas strādās no pulksten 7 līdz 22, ""Maxima X"" veikalu centrāltirgū, kas strādās no pulksten 7.30 līdz 20, ielā, un Aizkrauklē, Skolas ielā, kas strādās no pulksten 8 līdz"
Latvian	db.lv	2011/11/02	Ražotājs: Lego
Latvian	rv.lv	2010/07/15	“Mēs bijām vienīgais pašdarbības kolektīvs. Visi pārējie — profesionāļi.” stāsta folkloras kopas “Ūzuleņi” vadītāja Marija Andina. “Sākumā manas meitas sabijās — uz kurieni esam atbraukušas? Nācās iedrošināt. Teicu — galvu augšā, mēs to varam. Vai tad polka mūsu izpildījumā šeit, Baltkrievijā, varētu izdoties mazāk skanīga?”
Latvian	db.lv	2010/05/30	DnB NORD Latvijas barometrs tiek veidots katru mēnesi, un tajā tiek pētītas konkrētā brīža aktuālās norises sabiedrībai nozīmīgā jomā. Vienlaikus sabiedrībai katru reizi tiek uzdots arī pastāvīgo jautājumu kopums, kas mēnesi pa mēnesim atspoguļo iedzīvotāju vispārējā noskaņojuma izmaiņas.
Latvian	dzirkstele.lv	2007/03/10	Šo pacientu holesterīna līmenis ir paaugstināts pat virs 5 mmol/l (milimoliem litrā), kas ir normāls skaitlis nosacīti veseliem cilvēkiem. Šādi rezultāti liecina par nepilnīgu sekundāro profilaksi.
